57,1,0,0,0,0,0,0,0,0,0,0.99973898,0.999728573,0.999879255,0.999868847,0.999573341,0.999562936,1.000032212,1.000021802,0.999573341,0.999562936,0.062896618,C
58,1,0,0,0,0,0,0,0,0,0,0.999816692,0.999844252,0.999743027,0.999770585,0.999590068,0.999617622,1.000048946,1.000076513,0.999895987,0.999923549,0.026106515,C
59,1,0,0,0,0,0,0,0,0,0,1.000338061,1.000322272,0.999939123,0.999923339,0.999939123,0.999923339,1.000550987,1.000535194,1.000245055,1.000229267,0.062013013,C
62,0,1,0,0,0,0,0,0,0,0,1.00018849,1.000246939,1.000167364,1.000225812,0.999861456,0.999919886,1.000473272,1.000531738,1.000167364,1.000225812,0.072616274,C
64,0,1,0,0,0,0,0,0,0,0,0.999862532,0.999819353,0.999986768,0.999943583,0.999680868,0.999637696,1.000139718,1.000096526,1.000139718,1.000096526,0.020885212,C
65,0,1,0,0,0,0,0,0,0,0,1.000420149,1.000476145,1.000114593,1.000170572,0.999961647,1.000017617,1.000879324,1.000935345,1.000114593,1.000170572,0.146116154,C
66,0,1,0,0,0,0,0,0,0,0,1.000446559,1.000364386,1.000275899,1.00019374,1.000122952,1.000040805,1.000734741,1.000652545,1.000275899,1.00019374,0.051249096,C
67,0,1,0,0,0,0,0,0,0,0,1.000419117,1.000381352,1.000310225,1.000272464,1.000157296,1.000119541,1.000616084,1.000578311,1.000463154,1.000425388,0.01526227,C
68,0,1,0,0,0,0,0,0,0,0,1.000296181,1.000255585,1.000387238,1.000346638,1.000081403,1.000040815,1.000540155,1.000499549,1.00023432,1.000193726,0.042413045,C
69,0,1,0,0,0,0,0,0,0,0,1.000044065,0.999954869,1.000168164,1.000078957,0.999862349,0.999773169,1.000168164,1.000078957,1.000168164,1.000078957,0.016547514,C
70,0,1,0,0,0,0,0,0,0,0,1.000110452,1.00001418,1.00008347,0.999987201,0.999930576,0.999834321,1.000236365,1.000140081,1.00008347,0.999987201,0.005381958,C
71,0,1,0,0,0,0,0,0,0,0,0.999851576,0.999847532,0.999985783,0.999981738,0.999680024,0.99967598,1.000138663,1.000134617,0.999680024,0.99967598,0.020965539,C
72,0,1,0,0,0,0,0,0,0,0,0.999667461,0.999682592,0.999844104,0.999859237,0.999538341,0.99955347,0.999844104,0.999859237,0.999538341,0.99955347,0.027311431,C
73,0,1,0,0,0,0,0,0,0,0,0.99953306,0.999588976,0.999585198,0.999641116,0.99927942,0.999335322,0.999890975,0.99994691,0.999585198,0.999641116,0.03478191,C
74,0,1,0,0,0,0,0,0,0,0,1.000025407,1.000098852,0.999682206,0.999755625,0.999682206,0.999755625,1.000293819,1.000367283,0.999988012,1.000061454,0.02948028,C
75,0,1,0,0,0,0,0,0,0,0,1.000377545,1.000385715,0.999898655,0.999906822,0.999898655,0.999906822,1.000663221,1.000671394,1.000357395,1.000365565,0.065145795,C
77,0,1,0,0,0,0,0,0,0,0,1.001022649,1.000991864,1.00060154,1.000570768,1.00060154,1.000570768,1.001366058,1.001335262,1.001213154,1.001182363,0.176962005,N
79,0,1,0,0,0,0,0,0,0,0,1.000758385,1.000530844,1.000840835,1.000613276,1.000535142,1.000307651,1.000840835,1.000613276,1.000687988,1.000460464,0.025383565,N
80,0,1,0,0,0,0,0,0,0,0,1.000505468,1.000337966,1.000560161,1.000392651,1.000407358,1.000239872,1.000712965,1.000545429,1.000712965,1.000545429,0.021688489,N
81,0,1,0,0,0,0,0,0,0,0,1.000754727,1.000620074,1.000358842,1.000224242,1.000358842,1.000224242,1.000969935,1.000835253,1.000664388,1.000529747,0.07028677,N
82,0,1,0,0,0,0,0,0,0,0,1.000381834,1.000195255,1.000467711,1.000281116,1.000162225,0.999975686,1.000620454,1.00043383,1.000314968,1.000128401,0.037352398,N
83,0,1,0,0,0,0,0,0,0,0,1.000241626,1.000179174,1.000261585,1.000199132,0.999956162,0.999893728,1.000567009,1.000504536,1.000261585,1.000199132,0.026347498,N
84,0,1,0,0,0,0,0,0,0,0,1.000525679,1.000497122,1.000181211,1.000152664,1.000028512,0.999999969,1.000792009,1.000763444,1.000333911,1.000305359,0.092537553,N
86,0,1,0,0,0,0,0,0,0,0,1.000154939,1.000052756,1.00028013,1.000177935,0.999974795,0.999872631,1.000432798,1.000330588,0.999974795,0.999872631,0.063298257,N
87,0,1,0,0,0,0,0,0,0,0,0.999818902,0.999806208,0.999867356,0.999854661,0.999714704,0.999702012,1.000020007,1.000007311,0.999867356,0.999854661,0.028516347,N
88,0,1,0,0,0,0,0,0,0,0,0.999748488,0.999721642,0.999721386,0.99969454,0.999568733,0.999541892,0.999874038,0.999847188,0.999721386,0.99969454,0.030685196,N
89,0,1,0,0,0,0,0,0,0,0,0.99994214,0.999935424,0.999722368,0.999715653,0.999722368,0.999715653,1.000027673,1.000020956,1.000027673,1.000020956,0.020563901,N
90,0,1,0,0,0,0,0,0,0,0,0.999912057,0.999961046,1.000027414,1.000076409,0.999722109,0.999771088,1.000027414,1.000076409,0.999722109,0.999771088,0.014057354,N
91,0,1,0,0,0,0,0,0,0,0,0.99987597,0.999926214,0.999927644,0.99997789,0.999622322,0.999672554,1.000080304,1.000130559,0.999622322,0.999672554,0.051891718,C
92,0,1,0,0,0,0,0,0,0,0,0.99967827,0.999717245,0.99967993,0.999718905,0.99952726,0.999566229,0.999832599,0.99987158,0.99967993,0.999718905,0.044260583,C
93,0,1,0,0,0,0,0,0,0,0,0.999430703,0.999454126,0.999747173,0.999770603,0.999136454,0.999159869,0.999899853,0.999923286,0.999289134,0.999312552,0.111414571,C
94,0,1,0,0,0,0,0,0,0,0,0.999379515,0.999424158,0.999519797,0.999564446,0.999214414,0.999259049,0.999519797,0.999564446,0.999519797,0.999564446,0.045385172,C
96,0,1,0,0,0,0,0,0,0,0,0.999507847,0.999633021,0.999319805,0.999444955,0.999319805,0.999444955,0.999777998,0.999903206,0.999777998,0.999903206,0.057594988,C
97,0,1,0,0,0,0,0,0,0,0,1.00003059,1.000159814,1.000092658,1.00022189,0.999787146,0.999916338,1.000245414,1.000374665,1.000092658,1.00022189,0.03550486,C
98,0,1,0,0,0,0,0,0,0,0,1.000063257,1.000121883,1.000358678,1.000417321,0.999747586,0.999806193,1.000358678,1.000417321,0.999900359,0.999958975,0.069001526,C
99,0,1,0,0,0,0,0,0,0,0,0.999997927,1.000005867,0.999946787,0.999954726,0.999794007,0.999801945,1.000252348,1.000260289,0.999946787,0.999954726,0.019118001,C
100,0,1,0,0,0,0,0,0,0,0,1.000450813,1.000443652,1.000106921,1.000099762,1.000106921,1.000099762,1.000718047,1.000710883,1.000565265,1.000558103,0.091493293,C
102,0,1,0,0,0,0,0,0,0,0,1.001076793,1.00095612,1.000685594,1.000564968,1.000532841,1.000412233,1.001296606,1.001175907,1.001143853,1.001023172,0.119768656,C
103,0,1,0,0,0,0,0,0,0,0,1.001234303,1.001116965,1.001080192,1.000962872,1.000927471,1.00081017,1.001538352,1.001420978,1.001080192,1.000962872,0.140975179,C
104,0,1,0,0,0,0,0,0,0,0,1.001072245,1.000880136,1.001003765,1.000811669,1.00085108,1.000659013,1.001309136,1.001116981,1.001003765,1.000811669,0.085709696,C
106,0,1,0,0,0,0,0,0,0,0,1.000499175,1.000309495,1.00057721,1.000387516,1.000272017,1.00008238,1.000729807,1.000540084,1.000729807,1.000540084,0.052855651,C
107,0,1,0,0,0,0,0,0,0,0,1.000406274,1.000247112,1.000509118,1.00034994,1.000051429,0.999892323,1.000661681,1.000502479,1.000509118,1.00034994,0.071893325,C
108,0,1,0,0,0,0,0,0,0,0,1.000062574,0.999972431,1.000172686,1.000082533,0.999867615,0.99977749,1.000172686,1.000082533,1.00002015,0.999930011,0.025624548,C
109,0,1,0,0,0,0,0,0,0,0,0.999893209,0.999882247,0.999780246,0.999769286,0.999627725,0.999616766,1.000237812,1.000226846,1.00008529,1.000074326,0.053498273,C
110,0,1,0,0,0,0,0,0,0,0,1.000197435,1.000207254,1.000086103,1.000095921,0.999933581,0.999943398,1.000391146,1.000400968,1.000086103,1.000095921,0.040967146,C
111,0,1,0,0,0,0,0,0,0,0,1.000805906,1.000774515,1.000227714,1.000196342,1.000075194,1.000043827,1.001142836,1.001111435,1.000990316,1.000958919,0.240420917,V
113,0,1,0,0,0,0,0,0,0,0,1.000609762,1.000526413,1.000574851,1.000491505,1.000269891,1.00018657,1.000879811,1.00079644,1.000574851,1.000491505,0.119206362,V
114,0,1,0,0,0,0,0,0,0,0,1.00115315,1.001024204,1.00043884,1.000309987,1.00043884,1.000309987,1.001506056,1.001377066,1.001201138,1.001072186,0.233432404,V
115,0,1,0,0,0,0,0,0,0,0,1.000852729,1.000621351,1.000969666,1.000738261,1.000664818,1.000433483,1.00112209,1.00089065,1.000664818,1.000433483,0.057193349,V
116,0,1,0,0,0,0,0,0,0,0,1.000272526,1.000075509,1.000371325,1.000174289,1.000066566,0.99986959,1.000523704,1.000326638,1.000371325,1.000174289,0.08627199,V
117,0,1,0,0,0,0,0,0,0,0,1.0002335,1.000163015,1.000166736,1.000096256,1.000014388,0.999943919,1.000471433,1.000400932,1.000319085,1.000248594,0.034380272,V
118,0,1,0,0,0,0,0,0,0,0,1.000368283,1.00029023,1.000384624,1.00030657,1.000079954,1.000001923,1.000689294,1.000611216,1.000232289,1.000154246,0.06956382,V
119,0,1,0,0,0,0,0,0,0,0,0.999785694,0.999672677,1.00012522,1.000012164,0.999515945,0.999402958,1.00012522,1.000012164,0.999820582,0.999707561,0.096714596,V
120,0,1,0,0,0,0,0,0,0,0,0.999896653,0.99995269,0.999587978,0.999643998,0.999587978,0.999643998,1.000197205,1.000253259,1.000044898,1.000100943,0.048116315,V
122,0,0,1,0,0,0,0,0,0,0,0.998819381,0.99892515,0.999504571,0.999610413,0.997981168,0.998086848,0.999809252,0.999915125,0.998133509,0.998239205,0.215037352,C
124,0,0,1,0,0,0,0,0,0,0,0.998826676,0.999151657,0.998527503,0.998852386,0.998375079,0.998699913,0.999137197,0.999462279,0.998527503,0.998852386,0.079765443,C
125,0,0,1,0,0,0,0,0,0,0,0.998999332,0.999243925,0.99893713,0.999181708,0.998784644,0.999029184,0.999242103,0.999486755,0.998784644,0.999029184,0.052694996,C
126,0,0,1,0,0,0,0,0,0,0,0.999535141,0.999874953,0.999257259,0.999596977,0.998952189,0.999291803,1.000019935,1.000359911,0.999562329,0.99990215,0.122499799,C
127,0,0,1,0,0,0,0,0,0,0,1.000087239,1.000191792,1.000067243,1.000171793,0.999914654,1.000019189,1.000372421,1.000477003,1.000219832,1.000324398,0.051409752,C
128,0,0,1,0,0,0,0,0,0,0,0.999566915,0.999658432,1.000457815,1.000549414,0.999237,0.999328487,1.000457815,1.000549414,0.999389602,0.999481103,0.084745763,C
129,0,0,1,0,0,0,0,0,0,0,0.999476345,0.999457907,0.999667864,0.999649423,0.999362622,0.999344187,0.999667864,0.999649423,0.999667864,0.999649423,0.045304844,C
130,0,0,1,0,0,0,0,0,0,0,1.000317182,1.000391744,0.999703616,0.999778132,0.99955099,0.999625494,1.000772002,1.000846597,1.000619375,1.00069396,0.096071974,C
131,0,0,1,0,0,0,0,0,0,0,1.000267424,1.000226848,1.00065476,1.000614168,1.000044232,1.000003666,1.00065476,1.000614168,1.000349496,1.000308917,0.065949072,C
133,0,0,1,0,0,0,0,0,0,0,1.000740263,1.000711597,1.000809257,1.00078059,1.000504039,1.00047538,1.000961866,1.000933194,1.000809257,1.00078059,0.07454414,C
134,0,0,1,0,0,0,0,0,0,0,1.000760986,1.000606637,1.000709379,1.000555038,1.000556786,1.000402468,1.001014567,1.000860178,1.000861973,1.000707608,0.060486786,C
136,0,0,1,0,0,0,0,0,0,0,1.001178548,1.001060364,1.000670679,1.000552556,1.000518161,1.000400056,1.001585787,1.001467556,1.001128233,1.001010056,0.178889871,C
138,0,0,1,0,0,0,0,0,0,0,1.001218725,1.001089927,1.000595849,1.000467131,1.000595849,1.000467131,1.001662907,1.001534052,1.00151047,1.001381635,0.167804643,C
139,0,0,1,0,0,0,0,0,0,0,1.001214806,1.001002368,1.001272503,1.001060052,1.0006629,1.000450579,1.001577305,1.001364789,1.000967702,1.000755316,0.156719415,C
140,0,0,1,0,0,0,0,0,0,0,1.000579079,1.000335417,1.000655013,1.000411333,1.000350307,1.000106701,1.000807366,1.000563649,1.00050266,1.000259017,0.050526147,C
141,0,0,1,0,0,0,0,0,0,0,1.001008744,1.000798371,1.000377779,1.000167539,1.000225468,1.00001526,1.001596266,1.001385769,1.001596266,1.001385769,0.140734196,V
142,0,0,1,0,0,0,0,0,0,0,1.001691519,1.001533184,1.001305828,1.001147554,1.001153561,1.000995311,1.002219428,1.00206101,1.001610361,1.001452039,0.302996225,V
143,0,0,1,0,0,0,0,0,0,0,1.000937291,1.000677194,1.001298522,1.00103833,1.000537425,1.000277432,1.001450741,1.00119051,1.000689645,1.000429611,0.142019439,V
144,0,0,1,0,0,0,0,0,0,0,1.000140442,0.999978664,1.000361868,1.000200055,0.99975319,0.999591475,1.000514037,1.0003522,0.99975319,0.999591475,0.17535545,V
145,0,0,1,0,0,0,0,0,0,0,0.999238899,0.999147885,0.999593608,0.999502562,0.998985028,0.998894037,0.999593608,0.999502562,0.999137173,0.999046168,0.192625914,C
146,0,0,1,0,0,0,0,0,0,0,0.999165086,0.999074869,0.999131305,0.999041091,0.998827017,0.99873683,0.999587738,0.999497482,0.998979161,0.99888896,0.187324283,C
147,0,0,1,0,0,0,0,0,0,0,0.999022408,0.999079562,0.998981379,0.999038531,0.99867709,0.998734224,0.999589958,0.999647144,0.999437813,0.99949499,0.112217849,C
148,0,0,1,0,0,0,0,0,0,0,0.99967388,0.99995503,0.999434829,0.999715912,0.999434829,0.999715912,0.999891331,1.000172543,0.999739164,1.000020332,0.050285163,V
149,0,0,1,0,0,0,0,0,0,0,1.000003,1.000182891,1.00002483,1.000204725,0.999720408,0.999900249,1.000329251,1.000509201,1.00017704,1.000356963,0.122580127,V
150,0,0,1,0,0,0,0,0,0,0,1.000899393,1.000999633,1.000338668,1.000438851,1.000186433,1.000286601,1.00125208,1.001352355,1.001099845,1.001200104,0.14981123,V
152,0,0,1,0,0,0,0,0,0,0,1.00028573,1.000091348,1.000861774,1.000667281,0.99979638,0.999602093,1.000861774,1.000667281,1.000252978,1.000058602,0.120491606,V
153,0,0,1,0,0,0,0,0,0,0,0.999662938,0.999491216,0.999897299,0.999725537,0.999288626,0.999116969,1.000201635,1.000029821,0.999592962,0.999421253,0.109968672,V
154,0,0,1,0,0,0,0,0,0,0,0.999856745,0.999809254,0.999472104,0.999424632,0.999472104,0.999424632,1.000232853,1.000185345,1.000080703,1.000033202,0.085870351,V
155,0,0,1,0,0,0,0,0,0,0,0.999944323,0.999874396,1.000204423,1.000134478,0.99929155,0.999221669,1.000508714,1.000438748,1.000052278,0.999982343,0.184111174,V
156,0,0,1,0,0,0,0,0,0,0,0.999774403,0.99983464,0.999994904,1.000055154,0.999538493,0.999598716,0.999994904,1.000055154,0.999842767,0.999903008,0.056229416,V
157,0,0,1,0,0,0,0,0,0,0,1.000169804,1.000340264,0.999919543,1.00008996,0.999767394,0.999937786,1.000528136,1.000698658,1.000223839,1.000394309,0.066190055,V
158,0,0,1,0,0,0,0,0,0,0,0.999853825,0.999844341,1.00036027,1.000350782,0.999447255,0.999437776,1.00036027,1.000350782,0.999599424,0.999589944,0.098562134,V
159,0,0,1,0,0,0,0,0,0,0,0.99950154,0.999449118,0.999605503,0.999553075,0.999148993,0.999096589,0.999909844,0.9998574,0.999453333,0.999400913,0.092216242,V
160,0,0,1,0,0,0,0,0,0,0,0.999480372,0.999522991,0.999608142,0.999650767,0.999303801,0.999346413,0.999760313,0.999802944,0.999455972,0.99949859,0.074062174,V
161,0,0,1,0,0,0,0,0,0,0,0.999274512,0.999352465,0.999546269,0.999624244,0.998937532,0.99901546,0.999698454,0.99977644,0.998937532,0.99901546,0.124748976,N
162,0,0,1,0,0,0,0,0,0,0,0.998994642,0.99909224,0.999080154,0.999177761,0.998623536,0.998721098,0.999384566,0.999482202,0.998775742,0.998873319,0.132460439,N
164,0,0,1,0,0,0,0,0,0,0,0.999210491,0.999427534,0.998995439,0.999212435,0.998843153,0.999060116,0.999452297,0.999669392,0.999452297,0.999669392,0.083139208,N
165,0,0,1,0,0,0,0,0,0,0,0.999589047,0.999742111,0.999574295,0.999727357,0.99926964,0.999422655,0.999878951,1.000032059,0.999574295,0.999727357,0.111896538,N
166,0,0,1,0,0,0,0,0,0,0,0.999435459,0.999594366,0.999600785,0.999759718,0.99914372,0.99930258,0.999905495,1.000064476,0.999296075,0.99945496,0.063137601,C
168,0,0,1,0,0,0,0,0,0,0,0.999763339,0.999836068,1.000112181,1.000184935,0.999502542,0.999575252,1.000112181,1.000184935,0.999654952,0.999727673,0.040244196,C
170,0,0,1,0,0,0,0,0,0,0,0.99970578,0.99976483,0.99992037,0.999979432,0.99946309,0.999522125,0.99992037,0.999979432,0.999767943,0.999826997,0.028677002,C
172,0,0,1,0,0,0,0,0,0,0,1.000056159,1.0000778,0.999788361,0.999809997,0.999635908,0.99965754,1.000398174,1.000419823,1.000398174,1.000419823,0.051731063,N
174,0,0,1,0,0,0,0,0,0,0,1.000162784,1.000135852,1.000403839,1.000376901,0.999794023,0.999767101,1.000556293,1.000529351,0.999946477,0.999919551,0.040003213,C
175,0,0,1,0,0,0,0,0,0,0,0.999723444,0.999668332,1.000058415,1.000003285,0.999601071,0.999545966,1.000058415,1.000003285,0.999601071,0.999545966,0.035344204,C
176,0,0,1,0,0,0,0,0,0,0,0.999816255,0.999807158,0.999579119,0.999570025,0.999579119,0.999570025,1.000036453,1.000027354,1.000036453,1.000027354,0.037513053,C
177,0,0,1,0,0,0,0,0,0,0,1.000531531,1.000525071,1.000046639,1.000040182,0.999894193,0.999887737,1.00080887,1.000802408,1.000199085,1.000192628,0.101694915,C
179,0,0,1,0,0,0,0,0,0,0,0.999691917,0.999805794,0.999082398,0.999196206,0.999082398,0.999196206,1.000149468,1.000263398,0.99999703,1.000110942,0.103783436,C
180,0,0,1,0,0,0,0,0,0,0,1.000391649,1.000446054,1.000130365,1.000184756,0.999825447,0.999879822,1.000740201,1.000794625,1.000740201,1.000794625,0.141376817,N
181,0,0,0,1,1,0,0,0,0,0,1.001082739,1.00100801,1.000749986,1.000675282,1.000597525,1.000522833,1.001359827,1.001285078,1.001207367,1.001132629,0.257771709,V
182,0,0,0,1,1,0,0,0,0,0,1.001195313,1.001063442,1.00087929,1.000747461,1.00087929,1.000747461,1.001489025,1.001357115,1.001489025,1.001357115,0.156880071,V
183,0,0,0,1,1,0,0,0,0,0,1.001267125,1.001224286,1.001250638,1.0012078,1.000793446,1.000750627,1.001555432,1.001512581,1.000945843,1.000903018,0.082335931,V
184,0,0,0,1,1,0,0,0,0,0,1.00037567,1.000080422,1.000628122,1.000332799,1.000018633,0.99972349,1.000932866,1.000637454,1.000018633,0.99972349,0.089565427,N
187,0,0,0,1,1,0,0,0,0,0,0.999453408,0.99950534,0.999557487,0.999609425,0.999252884,0.999304806,0.999557487,0.999609425,0.999405185,0.999457115,0.030363885,V
188,0,0,0,1,1,0,0,0,0,0,0.999462874,0.999588718,0.999506557,0.999632407,0.999201922,0.999327734,0.999811192,0.99993708,0.999811192,0.99993708,0.042493373,V
189,0,0,0,1,1,0,0,0,0,0,0.999837921,1.000052585,0.999978208,1.000192902,0.999673522,0.999888151,0.999978208,1.000192902,0.999825865,1.000040526,0.011085228,V
190,0,0,0,1,1,0,0,0,0,0,0.999670058,0.999744294,1.000035268,1.000109531,0.999425769,0.999499987,1.000035268,1.000109531,0.999578144,0.999652373,0.034942566,V
191,0,0,0,1,1,0,0,0,0,0,0.999725643,0.999730641,0.999677936,0.999682933,0.999525546,0.999530543,0.999982715,0.999987715,0.999830325,0.999835324,0.044822877,V
